Time,x,y,z
26-03-2024 06:31:51,-1.3980001, 5.54505, 8.184
26-03-2024 06:32:01,-4.9890003, 1.9420501, 7.5400505
26-03-2024 06:32:11,0.11895001, 0.16095, 9.85095
26-03-2024 06:32:21,0.109050006, 0.16095, 9.85095
26-03-2024 06:33:19,0.13605, 0.177, 9.801001
26-03-2024 06:37:04,0.162, 0.049950004, -10.009951
26-03-2024 06:39:00,0.165, 0.052950002, -9.981001
26-03-2024 06:39:10,0.186, 0.04605, -10.026
26-03-2024 06:40:25,-1.4269501, 4.8960004, 7.6000504
26-03-2024 06:40:38,1.41495, 7.4170504, 6.2710505
